current_day,current_week,current_year,hight_eat_meat_t0,hight_prob_eat_meat_day,hight_std_meat_day,hight_tax_meat_day,low_eat_meat_t0,low_prob_eat_meat_day,low_std_meat_day,low_tax_meat_day,prob_eat_meat_day,prob_eat_meat_t0,std_meat_day,tax_meat_day
168,24,2014,34.739165742959,0.65581748337692,54.410468924436,33.172264096017,0.0,0.0,0.0,0.0,0.65581748337692,0.72889992362553,54.410468924436,33.172264096017
169,25,2014,34.739165742959,0.6600182316198,64.120098936103,38.956199189005,0.0,0.0,0.0,0.0,0.6600182316198,0.72889992362553,64.120098936103,38.956199189005
170,25,2014,34.739165742959,0.66081187289733,64.635968098149,39.328662244783,0.0,0.0,0.0,0.0,0.66081187289733,0.72889992362553,64.635968098149,39.328662244783
171,25,2014,34.739165742959,0.65833765281102,54.271319178744,32.994870834417,0.0,0.0,0.0,0.0,0.65833765281102,0.72889992362553,54.271319178744,32.994870834417
172,25,2014,34.739165742959,0.67779576953923,50.923523141209,30.932579408219,0.0,0.0,0.0,0.0,0.67779576953923,0.72889992362553,50.923523141209,30.932579408219
173,25,2014,34.739165742959,0.66215939617728,50.924405242998,30.907920943081,0.0,0.0,0.0,0.0,0.66215939617728,0.72889992362553,50.924405242998,30.907920943081
174,25,2014,34.739165742959,0.67299840081357,60.54232823871,36.769211119778,0.0,0.0,0.0,0.0,0.67299840081357,0.72889992362553,60.54232823871,36.769211119778
175,25,2014,34.739165742959,0.65632694458891,62.135538482586,37.711157770892,0.0,0.0,0.0,0.0,0.65632694458891,0.72889992362553,62.135538482586,37.711157770892
176,26,2014,34.739165742959,0.68168660217614,54.695357944667,33.189813370428,0.0,0.0,0.0,0.0,0.68168660217614,0.72889992362553,54.695357944667,33.189813370428
177,26,2014,34.739165742959,0.68946671292752,53.486291204091,32.506436291067,0.0,0.0,0.0,0.0,0.68946671292752,0.72889992362553,53.486291204091,32.506436291067
178,26,2014,34.739165742959,0.67001106452274,55.042258693687,33.410476214646,0.0,0.0,0.0,0.0,0.67001106452274,0.72889992362553,55.042258693687,33.410476214646
179,26,2014,34.739165742959,0.66968283248672,58.607523537632,35.620046497116,0.0,0.0,0.0,0.0,0.66968283248672,0.72889992362553,58.607523537632,35.620046497116
180,26,2014,34.739165742959,0.64985063553271,51.07596908691,31.035865322214,0.0,0.0,0.0,0.0,0.64985063553271,0.72889992362553,51.07596908691,31.035865322214
181,26,2014,34.739165742959,0.67241727267749,50.536343821391,30.699369633654,0.0,0.0,0.0,0.0,0.67241727267749,0.72889992362553,50.536343821391,30.699369633654
182,26,2014,34.739165742959,0.6707908844717,55.904772897736,33.975097612395,0.0,0.0,0.0,0.0,0.6707908844717,0.72889992362553,55.904772897736,33.975097612395
183,27,2014,34.739165742959,0.6719731211035,59.119955967336,35.962151164519,0.0,0.0,0.0,0.0,0.6719731211035,0.72889992362553,59.119955967336,35.962151164519
184,27,2014,34.739165742959,0.65976294539853,59.087922009912,35.877107480025,0.0,0.0,0.0,0.0,0.65976294539853,0.72889992362553,59.087922009912,35.877107480025
185,27,2014,34.739165742959,0.66598682480113,55.600383787482,33.700081806629,0.0,0.0,0.0,0.0,0.66598682480113,0.72889992362553,55.600383787482,33.700081806629
186,27,2014,34.739165742959,0.69134976613391,58.669147298948,35.636338498836,0.0,0.0,0.0,0.0,0.69134976613391,0.72889992362553,58.669147298948,35.636338498836
187,27,2014,34.739165742959,0.67935234584797,56.14631855068,34.103968943358,0.0,0.0,0.0,0.0,0.67935234584797,0.72889992362553,56.14631855068,34.103968943358
188,27,2014,34.739165742959,0.68052810924091,53.596571480281,32.579306337234,0.0,0.0,0.0,0.0,0.68052810924091,0.72889992362553,53.596571480281,32.579306337234
189,27,2014,34.739165742959,0.66687314209107,57.903209400363,35.137994647781,0.0,0.0,0.0,0.0,0.66687314209107,0.72889992362553,57.903209400363,35.137994647781
190,28,2014,34.739165742959,0.66698534901644,59.823808842392,36.377668430202,0.0,0.0,0.0,0.0,0.66698534901644,0.72889992362553,59.823808842392,36.377668430202
191,28,2014,34.739165742959,0.67001622976074,54.02440406803,32.858540994721,0.0,0.0,0.0,0.0,0.67001622976074,0.72889992362553,54.02440406803,32.858540994721
192,28,2014,34.739165742959,0.67654952191218,60.975606516012,37.045443943051,0.0,0.0,0.0,0.0,0.67654952191218,0.72889992362553,60.975606516012,37.045443943051
193,28,2014,34.739165742959,0.66815284938813,53.424127940334,32.463400929594,0.0,0.0,0.0,0.0,0.66815284938813,0.72889992362553,53.424127940334,32.463400929594
194,28,2014,34.739165742959,0.70420328901118,56.583918675652,34.373798219158,0.0,0.0,0.0,0.0,0.70420328901118,0.72889992362553,56.583918675652,34.373798219158
195,28,2014,34.739165742959,0.68048609034766,56.114862692023,34.128857470445,0.0,0.0,0.0,0.0,0.68048609034766,0.72889992362553,56.114862692023,34.128857470445
196,28,2014,34.739165742959,0.66856443169239,59.191134768562,35.91721535162,0.0,0.0,0.0,0.0,0.66856443169239,0.72889992362553,59.191134768562,35.91721535162
197,29,2014,34.739165742959,0.67916242021189,57.592289927275,35.509159017591,0.0,0.0,0.0,0.0,0.67916242021189,0.72889992362553,57.592289927275,35.509159017591
198,29,2014,34.739165742959,0.66027062890845,64.477511435211,39.728598917018,0.0,0.0,0.0,0.0,0.66027062890845,0.72889992362553,64.477511435211,39.728598917018
199,29,2014,34.739165742959,0.65612705922886,55.62838857761,34.267790327665,0.0,0.0,0.0,0.0,0.65612705922886,0.72889992362553,55.62838857761,34.267790327665
200,29,2014,34.739165742959,0.66290034254543,62.119065817989,38.297241150642,0.0,0.0,0.0,0.0,0.66290034254543,0.72889992362553,62.119065817989,38.297241150642
201,29,2014,34.739165742959,0.663020800333,57.557308810451,35.498402849534,0.0,0.0,0.0,0.0,0.663020800333,0.72889992362553,57.557308810451,35.498402849534
202,29,2014,34.739165742959,0.68533927464023,51.143630123955,31.539733729034,0.0,0.0,0.0,0.0,0.68533927464023,0.72889992362553,51.143630123955,31.539733729034
203,29,2014,34.739165742959,0.67984302399703,54.705603953788,33.669517613381,0.0,0.0,0.0,0.0,0.67984302399703,0.72889992362553,54.705603953788,33.669517613381
204,30,2014,34.739165742959,0.66947772314718,63.380461135088,39.080097798877,0.0,0.0,0.0,0.0,0.66947772314718,0.72889992362553,63.380461135088,39.080097798877
205,30,2014,34.739165742959,0.67094251469859,54.503455482403,33.591685027315,0.0,0.0,0.0,0.0,0.67094251469859,0.72889992362553,54.503455482403,33.591685027315
206,30,2014,34.739165742959,0.66212122766913,58.298383026921,35.935246015315,0.0,0.0,0.0,0.0,0.66212122766913,0.72889992362553,58.298383026921,35.935246015315
207,30,2014,34.739165742959,0.66677623236634,56.306097964218,34.683777376294,0.0,0.0,0.0,0.0,0.66677623236634,0.72889992362553,56.306097964218,34.683777376294
208,30,2014,34.739165742959,0.67128537744357,55.551056521318,34.222549603239,0.0,0.0,0.0,0.0,0.67128537744357,0.72889992362553,55.551056521318,34.222549603239
209,30,2014,34.739165742959,0.65510119480048,59.789831528533,36.840522881801,0.0,0.0,0.0,0.0,0.65510119480048,0.72889992362553,59.789831528533,36.840522881801
210,30,2014,34.739165742959,0.66602123607339,59.551565330637,36.707539741476,0.0,0.0,0.0,0.0,0.66602123607339,0.72889992362553,59.551565330637,36.707539741476
211,31,2014,34.739165742959,0.66442268095466,55.616850222912,34.265643899909,0.0,0.0,0.0,0.0,0.66442268095466,0.72889992362553,55.616850222912,34.265643899909
212,31,2014,34.739165742959,0.67379492629665,52.80317414559,32.508603483992,0.0,0.0,0.0,0.0,0.67379492629665,0.72889992362553,52.80317414559,32.508603483992
213,31,2014,34.739165742959,0.65616033499539,59.902237496214,36.937875295101,0.0,0.0,0.0,0.0,0.65616033499539,0.72889992362553,59.902237496214,36.937875295101
214,31,2014,34.739165742959,0.64682612668468,59.377084087358,36.646278323009,0.0,0.0,0.0,0.0,0.64682612668468,0.72889992362553,59.377084087358,36.646278323009
215,31,2014,34.739165742959,0.68677431153278,57.069338341043,35.16652956782,0.0,0.0,0.0,0.0,0.68677431153278,0.72889992362553,57.069338341043,35.16652956782
216,31,2014,34.739165742959,0.67580561446028,57.451012208744,35.39339790954,0.0,0.0,0.0,0.0,0.67580561446028,0.72889992362553,57.451012208744,35.39339790954
217,31,2014,34.739165742959,0.65769872995753,62.234793952971,38.366806086417,0.0,0.0,0.0,0.0,0.65769872995753,0.72889992362553,62.234793952971,38.366806086417
218,32,2014,34.739165742959,0.66028174968804,56.001764080831,34.480626062203,0.0,0.0,0.0,0.0,0.66028174968804,0.72889992362553,56.001764080831,34.480626062203
219,32,2014,34.739165742959,0.67622327657912,61.875085085398,38.134328096092,0.0,0.0,0.0,0.0,0.67622327657912,0.72889992362553,61.875085085398,38.134328096092
220,32,2014,34.739165742959,0.66370341171299,55.530051421062,34.206443661642,0.0,0.0,0.0,0.0,0.66370341171299,0.72889992362553,55.530051421062,34.206443661642
221,32,2014,34.739165742959,0.68997168071369,56.45328222555,34.815068947263,0.0,0.0,0.0,0.0,0.68997168071369,0.72889992362553,56.45328222555,34.815068947263
222,32,2014,34.739165742959,0.67661703459481,52.562888225731,32.381291005126,0.0,0.0,0.0,0.0,0.67661703459481,0.72889992362553,52.562888225731,32.381291005126
223,32,2014,34.739165742959,0.69522828570143,59.102280666471,36.464269240328,0.0,0.0,0.0,0.0,0.69522828570143,0.72889992362553,59.102280666471,36.464269240328
224,32,2014,34.739165742959,0.67921882837366,64.539314387503,39.776080705697,0.0,0.0,0.0,0.0,0.67921882837366,0.72889992362553,64.539314387503,39.776080705697
225,33,2014,34.739165742959,0.65973847454492,58.984947098023,36.777928877553,0.0,0.0,0.0,0.0,0.65973847454492,0.72889992362553,58.984947098023,36.777928877553
226,33,2014,34.739165742959,0.65522140392593,62.720822731138,39.130674237737,0.0,0.0,0.0,0.0,0.65522140392593,0.72889992362553,62.720822731138,39.130674237737
227,33,2014,34.739165742959,0.67745575763245,52.143393731846,32.528909126428,0.0,0.0,0.0,0.0,0.67745575763245,0.72889992362553,52.143393731846,32.528909126428
228,33,2014,34.739165742959,0.68127449575054,53.587388243282,33.386994996708,0.0,0.0,0.0,0.0,0.68127449575054,0.72889992362553,53.587388243282,33.386994996708
229,33,2014,34.739165742959,0.64460104320279,60.241791354974,37.57683366753,0.0,0.0,0.0,0.0,0.64460104320279,0.72889992362553,60.241791354974,37.57683366753
230,33,2014,34.739165742959,0.67264069099204,57.630846248229,35.961038247377,0.0,0.0,0.0,0.0,0.67264069099204,0.72889992362553,57.630846248229,35.961038247377
231,33,2014,34.739165742959,0.6678211176489,52.305412895204,32.610949299116,0.0,0.0,0.0,0.0,0.6678211176489,0.72889992362553,52.305412895204,32.610949299116
232,34,2014,34.739165742959,0.66323275171822,51.534851946986,32.123242643338,0.0,0.0,0.0,0.0,0.66323275171822,0.72889992362553,51.534851946986,32.123242643338
233,34,2014,34.739165742959,0.70169839675683,56.524354086502,35.289575078645,0.0,0.0,0.0,0.0,0.70169839675683,0.72889992362553,56.524354086502,35.289575078645
234,34,2014,34.739165742959,0.67905035473171,59.255124931604,36.941161599016,0.0,0.0,0.0,0.0,0.67905035473171,0.72889992362553,59.255124931604,36.941161599016
235,34,2014,34.739165742959,0.67180488502864,57.851152843704,36.029186183093,0.0,0.0,0.0,0.0,0.67180488502864,0.72889992362553,57.851152843704,36.029186183093
236,34,2014,34.739165742959,0.68138324137965,58.700789055003,36.62140970121,0.0,0.0,0.0,0.0,0.68138324137965,0.72889992362553,58.700789055003,36.62140970121
237,34,2014,34.739165742959,0.68288308931158,56.057622096235,34.999175221776,0.0,0.0,0.0,0.0,0.68288308931158,0.72889992362553,56.057622096235,34.999175221776
238,34,2014,34.739165742959,0.6839450603341,54.257300937012,33.874087753994,0.0,0.0,0.0,0.0,0.6839450603341,0.72889992362553,54.257300937012,33.874087753994
239,35,2014,34.739165742959,0.66242689646228,57.831954188138,36.109717693744,0.0,0.0,0.0,0.0,0.66242689646228,0.72889992362553,57.831954188138,36.109717693744
240,35,2014,34.739165742959,0.66653680806238,59.117819798841,36.877430477169,0.0,0.0,0.0,0.0,0.66653680806238,0.72889992362553,59.117819798841,36.877430477169
241,35,2014,34.739165742959,0.65701147387712,59.837422677554,37.341687257503,0.0,0.0,0.0,0.0,0.65701147387712,0.72889992362553,59.837422677554,37.341687257503
242,35,2014,34.739165742959,0.66078595909403,62.168177396548,38.737960312942,0.0,0.0,0.0,0.0,0.66078595909403,0.72889992362553,62.168177396548,38.737960312942
243,35,2014,34.739165742959,0.66843010482039,68.181098232847,42.530627526575,0.0,0.0,0.0,0.0,0.66843010482039,0.72889992362553,68.181098232847,42.530627526575
244,35,2014,34.739165742959,0.68562864191966,55.387693143453,34.553651526461,0.0,0.0,0.0,0.0,0.68562864191966,0.72889992362553,55.387693143453,34.553651526461
245,35,2014,34.739165742959,0.67141743568877,53.702106191585,33.460914103793,0.0,0.0,0.0,0.0,0.67141743568877,0.72889992362553,53.702106191585,33.460914103793
246,36,2014,34.739165742959,0.69743289498174,53.964508399361,33.646700736576,0.0,0.0,0.0,0.0,0.69743289498174,0.72889992362553,53.964508399361,33.646700736576
247,36,2014,34.739165742959,0.68128558013685,61.259057964326,38.214630777429,0.0,0.0,0.0,0.0,0.68128558013685,0.72889992362553,61.259057964326,38.214630777429
248,36,2014,34.739165742959,0.66697051122902,55.315430421947,34.52913755216,0.0,0.0,0.0,0.0,0.66697051122902,0.72889992362553,55.315430421947,34.52913755216
249,36,2014,34.739165742959,0.66018944330165,53.022790925965,33.110661812267,0.0,0.0,0.0,0.0,0.66018944330165,0.72889992362553,53.022790925965,33.110661812267
250,36,2014,34.739165742959,0.67498602813294,55.146236199413,34.372127195462,0.0,0.0,0.0,0.0,0.67498602813294,0.72889992362553,55.146236199413,34.372127195462
251,36,2014,34.739165742959,0.66757439820785,59.450414413609,37.076758756878,0.0,0.0,0.0,0.0,0.66757439820785,0.72889992362553,59.450414413609,37.076758756878
252,36,2014,34.739165742959,0.66751399602772,59.170323222058,36.879230466428,0.0,0.0,0.0,0.0,0.66751399602772,0.72889992362553,59.170323222058,36.879230466428
253,37,2014,34.739165742959,0.67959925719237,60.803907371446,37.73334473491,0.0,0.0,0.0,0.0,0.67959925719237,0.72889992362553,60.803907371446,37.73334473491
254,37,2014,34.739165742959,0.65236308015696,57.193489672396,35.594282865333,0.0,0.0,0.0,0.0,0.65236308015696,0.72889992362553,57.193489672396,35.594282865333
255,37,2014,34.739165742959,0.66668485506159,51.532378870025,32.01190247542,0.0,0.0,0.0,0.0,0.66668485506159,0.72889992362553,51.532378870025,32.01190247542
256,37,2014,34.739165742959,0.67874221964555,56.737910126397,35.2545672946,0.0,0.0,0.0,0.0,0.67874221964555,0.72889992362553,56.737910126397,35.2545672946
257,37,2014,34.739165742959,0.67928328093693,58.526743524946,36.361863401728,0.0,0.0,0.0,0.0,0.67928328093693,0.72889992362553,58.526743524946,36.361863401728
258,37,2014,34.739165742959,0.66991756103712,59.744985062434,37.104257805979,0.0,0.0,0.0,0.0,0.66991756103712,0.72889992362553,59.744985062434,37.104257805979
259,37,2014,34.739165742959,0.65689868006768,65.270343261151,40.571072748014,0.0,0.0,0.0,0.0,0.65689868006768,0.72889992362553,65.270343261151,40.571072748014
260,38,2014,34.739165742959,0.65628492488252,55.845753301423,34.700990505557,0.0,0.0,0.0,0.0,0.65628492488252,0.72889992362553,55.845753301423,34.700990505557
261,38,2014,34.739165742959,0.66199015174776,56.193793806291,34.890890153519,0.0,0.0,0.0,0.0,0.66199015174776,0.72889992362553,56.193793806291,34.890890153519
262,38,2014,34.739165742959,0.67625889782673,59.768005763714,37.149814284833,0.0,0.0,0.0,0.0,0.67625889782673,0.72889992362553,59.768005763714,37.149814284833
263,38,2014,34.739165742959,0.66866936593914,52.440085035582,32.585490044224,0.0,0.0,0.0,0.0,0.66866936593914,0.72889992362553,52.440085035582,32.585490044224
264,38,2014,34.739165742959,0.69318229283647,58.309465725169,36.258281320473,0.0,0.0,0.0,0.0,0.69318229283647,0.72889992362553,58.309465725169,36.258281320473
265,38,2014,34.739165742959,0.67192424732768,61.747893601192,38.348911944385,0.0,0.0,0.0,0.0,0.67192424732768,0.72889992362553,61.747893601192,38.348911944385
266,38,2014,34.739165742959,0.66728815656311,58.857968108477,36.592282145108,0.0,0.0,0.0,0.0,0.66728815656311,0.72889992362553,58.857968108477,36.592282145108
267,39,2014,34.739165742959,0.66014038783506,54.297531671784,33.696066987633,0.0,0.0,0.0,0.0,0.66014038783506,0.72889992362553,54.297531671784,33.696066987633
268,39,2014,34.739165742959,0.67652378037185,59.359988343354,36.907832060523,0.0,0.0,0.0,0.0,0.67652378037185,0.72889992362553,59.359988343354,36.907832060523
269,39,2014,34.739165742959,0.66979792757923,56.599045316375,35.120724729185,0.0,0.0,0.0,0.0,0.66979792757923,0.72889992362553,56.599045316375,35.120724729185
270,39,2014,34.739165742959,0.69135577022609,65.981760230269,40.966499521875,0.0,0.0,0.0,0.0,0.69135577022609,0.72889992362553,65.981760230269,40.966499521875
271,39,2014,34.739165742959,0.66714268633035,59.792526902211,37.176999092025,0.0,0.0,0.0,0.0,0.66714268633035,0.72889992362553,59.792526902211,37.176999092025
272,39,2014,34.739165742959,0.66493763789639,58.883883955783,36.54694249037,0.0,0.0,0.0,0.0,0.66493763789639,0.72889992362553,58.883883955783,36.54694249037
273,39,2014,34.739165742959,0.67693533001854,56.830927515817,35.290941604334,0.0,0.0,0.0,0.0,0.67693533001854,0.72889992362553,56.830927515817,35.290941604334
274,40,2014,34.739165742959,0.68038253627661,54.664277171084,33.980582139405,0.0,0.0,0.0,0.0,0.68038253627661,0.72889992362553,54.664277171084,33.980582139405
275,40,2014,34.739165742959,0.66707687752824,60.978781890611,37.920893068012,0.0,0.0,0.0,0.0,0.66707687752824,0.72889992362553,60.978781890611,37.920893068012
276,40,2014,34.739165742959,0.6572726958896,59.149244146379,36.736779941509,0.0,0.0,0.0,0.0,0.6572726958896,0.72889992362553,59.149244146379,36.736779941509
277,40,2014,34.739165742959,0.68063057677971,57.141233978646,35.511064356699,0.0,0.0,0.0,0.0,0.68063057677971,0.72889992362553,57.141233978646,35.511064356699
278,40,2014,34.739165742959,0.64932455104865,60.337180911516,37.492079800379,0.0,0.0,0.0,0.0,0.64932455104865,0.72889992362553,60.337180911516,37.492079800379
279,40,2014,34.739165742959,0.67343983275316,59.499002892853,37.055319457883,0.0,0.0,0.0,0.0,0.67343983275316,0.72889992362553,59.499002892853,37.055319457883
280,40,2014,34.739165742959,0.64142148722308,51.313547068493,31.855475607604,0.0,0.0,0.0,0.0,0.64142148722308,0.72889992362553,51.313547068493,31.855475607604
281,41,2014,34.739165742959,0.66588129514836,56.662534232729,34.924239728773,0.0,0.0,0.0,0.0,0.66588129514836,0.72889992362553,56.662534232729,34.924239728773
282,41,2014,34.739165742959,0.65989057574194,60.806070751228,37.498004585921,0.0,0.0,0.0,0.0,0.65989057574194,0.72889992362553,60.806070751228,37.498004585921
283,41,2014,34.739165742959,0.65135943440233,58.772367468585,36.255028743744,0.0,0.0,0.0,0.0,0.65135943440233,0.72889992362553,58.772367468585,36.255028743744
284,41,2014,34.739165742959,0.69955598841873,54.645627455556,33.661621804309,0.0,0.0,0.0,0.0,0.69955598841873,0.72889992362553,54.645627455556,33.661621804309
285,41,2014,34.739165742959,0.65193868649829,55.325701730433,34.098182738087,0.0,0.0,0.0,0.0,0.65193868649829,0.72889992362553,55.325701730433,34.098182738087
286,41,2014,34.739165742959,0.68480824598067,51.772115642034,31.918990419282,0.0,0.0,0.0,0.0,0.68480824598067,0.72889992362553,51.772115642034,31.918990419282
287,41,2014,34.739165742959,0.66796354199456,57.66775367985,35.586116897035,0.0,0.0,0.0,0.0,0.66796354199456,0.72889992362553,57.66775367985,35.586116897035
288,42,2014,34.739165742959,0.67835949083444,55.545551410594,34.237080681206,0.0,0.0,0.0,0.0,0.67835949083444,0.72889992362553,55.545551410594,34.237080681206
289,42,2014,34.739165742959,0.67882809309789,64.298091979262,39.637060313363,0.0,0.0,0.0,0.0,0.67882809309789,0.72889992362553,64.298091979262,39.637060313363
290,42,2014,34.739165742959,0.65982673764927,60.347793026325,37.20465269202,0.0,0.0,0.0,0.0,0.65982673764927,0.72889992362553,60.347793026325,37.20465269202
291,42,2014,34.739165742959,0.67330742988085,58.190446217177,35.870855705185,0.0,0.0,0.0,0.0,0.67330742988085,0.72889992362553,58.190446217177,35.870855705185
292,42,2014,34.739165742959,0.68290163349021,56.762758019692,35.004841729442,0.0,0.0,0.0,0.0,0.68290163349021,0.72889992362553,56.762758019692,35.004841729442
293,42,2014,34.739165742959,0.66835350159633,55.63214823079,34.23636622188,0.0,0.0,0.0,0.0,0.66835350159633,0.72889992362553,55.63214823079,34.23636622188
294,42,2014,34.739165742959,0.67467330950116,58.163900464722,35.860483492028,0.0,0.0,0.0,0.0,0.67467330950116,0.72889992362553,58.163900464722,35.860483492028
295,43,2014,34.739165742959,0.66490918111539,55.897374298335,34.45514490441,0.0,0.0,0.0,0.0,0.66490918111539,0.72889992362553,55.897374298335,34.45514490441
296,43,2014,34.739165742959,0.69500303765938,60.589955698923,37.328481249226,0.0,0.0,0.0,0.0,0.69500303765938,0.72889992362553,60.589955698923,37.328481249226
297,43,2014,34.739165742959,0.67008738197425,55.280054459875,34.060515741435,0.0,0.0,0.0,0.0,0.67008738197425,0.72889992362553,55.280054459875,34.060515741435
298,43,2014,34.739165742959,0.6790092894669,48.470704527453,29.874668575125,0.0,0.0,0.0,0.0,0.6790092894669,0.72889992362553,48.470704527453,29.874668575125
299,43,2014,34.739165742959,0.68961560222104,55.729084440326,34.334126392345,0.0,0.0,0.0,0.0,0.68961560222104,0.72889992362553,55.729084440326,34.334126392345
300,43,2014,34.739165742959,0.6839754219883,61.633992191561,38.003410852367,0.0,0.0,0.0,0.0,0.6839754219883,0.72889992362553,61.633992191561,38.003410852367
301,43,2014,34.739165742959,0.66604669201791,58.872417541739,36.234315766778,0.0,0.0,0.0,0.0,0.66604669201791,0.72889992362553,58.872417541739,36.234315766778
302,44,2014,34.739165742959,0.67440031065585,57.041676588273,35.188946142733,0.0,0.0,0.0,0.0,0.67440031065585,0.72889992362553,57.041676588273,35.188946142733
303,44,2014,34.739165742959,0.65345464300104,55.561774219302,34.285471357287,0.0,0.0,0.0,0.0,0.65345464300104,0.72889992362553,55.561774219302,34.285471357287
304,44,2014,34.739165742959,0.67479323436663,54.61011575395,33.610908047308,0.0,0.0,0.0,0.0,0.67479323436663,0.72889992362553,54.61011575395,33.610908047308
305,44,2014,34.739165742959,0.67151627905233,55.503741148619,34.177468362091,0.0,0.0,0.0,0.0,0.67151627905233,0.72889992362553,55.503741148619,34.177468362091
306,44,2014,34.739165742959,0.68026535860625,56.032175353125,34.584411998788,0.0,0.0,0.0,0.0,0.68026535860625,0.72889992362553,56.032175353125,34.584411998788
307,44,2014,34.739165742959,0.68133240961867,52.840013553193,32.567266410993,0.0,0.0,0.0,0.0,0.68133240961867,0.72889992362553,52.840013553193,32.567266410993
308,44,2014,34.739165742959,0.67762794493476,53.959542743825,33.178346631708,0.0,0.0,0.0,0.0,0.67762794493476,0.72889992362553,53.959542743825,33.178346631708
309,45,2014,34.739165742959,0.65069180186157,59.123827271268,36.619343946616,0.0,0.0,0.0,0.0,0.65069180186157,0.72889992362553,59.123827271268,36.619343946616
310,45,2014,34.739165742959,0.65645928973741,53.310077253957,33.038084311719,0.0,0.0,0.0,0.0,0.65645928973741,0.72889992362553,53.310077253957,33.038084311719
311,45,2014,34.739165742959,0.68915509108475,57.879405853885,35.805585777531,0.0,0.0,0.0,0.0,0.68915509108475,0.72889992362553,57.879405853885,35.805585777531
312,45,2014,34.739165742959,0.66999737716995,58.18330392225,36.035349280024,0.0,0.0,0.0,0.0,0.66999737716995,0.72889992362553,58.18330392225,36.035349280024
313,45,2014,34.739165742959,0.65548064161058,54.895412493039,34.017355360285,0.0,0.0,0.0,0.0,0.65548064161058,0.72889992362553,54.895412493039,34.017355360285
314,45,2014,34.739165742959,0.66179294545589,58.586226582979,36.251161852254,0.0,0.0,0.0,0.0,0.66179294545589,0.72889992362553,58.586226582979,36.251161852254
315,45,2014,34.739165742959,0.68340641552188,60.459473061253,37.437939334051,0.0,0.0,0.0,0.0,0.68340641552188,0.72889992362553,60.459473061253,37.437939334051
316,46,2014,34.739165742959,0.68652457778346,61.807102974061,38.272039103588,0.0,0.0,0.0,0.0,0.68652457778346,0.72889992362553,61.807102974061,38.272039103588
317,46,2014,34.739165742959,0.65412007422871,53.24595517244,32.925356765438,0.0,0.0,0.0,0.0,0.65412007422871,0.72889992362553,53.24595517244,32.925356765438
318,46,2014,34.739165742959,0.63556277843552,61.101108333461,37.804793345082,0.0,0.0,0.0,0.0,0.63556277843552,0.72889992362553,61.101108333461,37.804793345082
319,46,2014,34.739165742959,0.6432321891895,58.499850539012,36.202308559337,0.0,0.0,0.0,0.0,0.6432321891895,0.72889992362553,58.499850539012,36.202308559337
320,46,2014,34.739165742959,0.67638756407199,60.224408295046,37.322274800192,0.0,0.0,0.0,0.0,0.67638756407199,0.72889992362553,60.224408295046,37.322274800192
321,46,2014,34.739165742959,0.66235512581156,54.189165683828,33.557596109444,0.0,0.0,0.0,0.0,0.66235512581156,0.72889992362553,54.189165683828,33.557596109444
322,46,2014,34.739165742959,0.68370244480018,55.945353731346,34.609406877561,0.0,0.0,0.0,0.0,0.68370244480018,0.72889992362553,55.945353731346,34.609406877561
323,47,2014,34.739165742959,0.66701354080984,54.652984525494,33.831042758265,0.0,0.0,0.0,0.0,0.66701354080984,0.72889992362553,54.652984525494,33.831042758265
324,47,2014,34.739165742959,0.68205799917293,63.274429776577,39.175447844779,0.0,0.0,0.0,0.0,0.68205799917293,0.72889992362553,63.274429776577,39.175447844779
325,47,2014,34.739165742959,0.7067309737574,59.634654624807,36.901354915315,0.0,0.0,0.0,0.0,0.7067309737574,0.72889992362553,59.634654624807,36.901354915315
326,47,2014,34.739165742959,0.65117087909842,55.968190361794,34.608959392811,0.0,0.0,0.0,0.0,0.65117087909842,0.72889992362553,55.968190361794,34.608959392811
327,47,2014,34.739165742959,0.65941875518777,53.188251595811,32.890725273342,0.0,0.0,0.0,0.0,0.65941875518777,0.72889992362553,53.188251595811,32.890725273342
328,47,2014,34.739165742959,0.69447563922064,51.114826857785,31.63517896745,0.0,0.0,0.0,0.0,0.69447563922064,0.72889992362553,51.114826857785,31.63517896745
329,47,2014,34.739165742959,0.65203717754342,52.167219999042,32.272646063307,0.0,0.0,0.0,0.0,0.65203717754342,0.72889992362553,52.167219999042,32.272646063307
330,48,2014,34.739165742959,0.66015567650422,49.759410998076,30.812094498032,0.0,0.0,0.0,0.0,0.66015567650422,0.72889992362553,49.759410998076,30.812094498032
331,48,2014,34.739165742959,0.66480149081907,50.896863136287,31.521482332938,0.0,0.0,0.0,0.0,0.66480149081907,0.72889992362553,50.896863136287,31.521482332938
332,48,2014,34.739165742959,0.6444000207698,58.193873760343,35.989191062462,0.0,0.0,0.0,0.0,0.6444000207698,0.72889992362553,58.193873760343,35.989191062462
333,48,2014,34.739165742959,0.67940275385315,55.881437650428,34.580891278737,0.0,0.0,0.0,0.0,0.67940275385315,0.72889992362553,55.881437650428,34.580891278737
334,48,2014,34.739165742959,0.66472746483239,54.57568425753,33.804133613266,0.0,0.0,0.0,0.0,0.66472746483239,0.72889992362553,54.57568425753,33.804133613266
335,48,2014,34.739165742959,0.67172594052061,60.004561161659,37.128688910137,0.0,0.0,0.0,0.0,0.67172594052061,0.72889992362553,60.004561161659,37.128688910137
336,48,2014,34.739165742959,0.67585235507561,56.352449706108,34.946644266192,0.0,0.0,0.0,0.0,0.67585235507561,0.72889992362553,56.352449706108,34.946644266192
